group,die_index,image_path
A,52,../bueschelquinare_preprocessed/obverse/A/2884_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/2279_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/2247_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2264_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2953_a_cropped_graymasked.png
A,73,../bueschelquinare_preprocessed/obverse/A/3016_a_cropped_graymasked.png
A,39,../bueschelquinare_preprocessed/obverse/A/2949_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2810_a_cropped_graymasked.png
undefined,70,../bueschelquinare_preprocessed/obverse/undefined/3244_a_cropped_graymasked.png
undefined,37,../bueschelquinare_preprocessed/obverse/undefined/298_a_cropped_graymasked.png
undefined,23,../bueschelquinare_preprocessed/obverse/undefined/2229_a_cropped_graymasked.png
undefined,23,../bueschelquinare_preprocessed/obverse/undefined/3981_a_cropped_graymasked.png
undefined,47,../bueschelquinare_preprocessed/obverse/undefined/274_a_cropped_graymasked.png
undefined,70,../bueschelquinare_preprocessed/obverse/undefined/3268_a_cropped_graymasked.png
undefined,59,../bueschelquinare_preprocessed/obverse/undefined/3152_a_cropped_graymasked.png
undefined,23,../bueschelquinare_preprocessed/obverse/undefined/215_a_cropped_graymasked.png
undefined,37,../bueschelquinare_preprocessed/obverse/undefined/279_a_cropped_graymasked.png
undefined,73,../bueschelquinare_preprocessed/obverse/undefined/2228_a_cropped_graymasked.png
undefined,70,../bueschelquinare_preprocessed/obverse/undefined/3991_a_cropped_graymasked.png
